format,tensor,tensor_type,shape,n,mae,median_abs_error,max_abs_error,rmse,relative_error_mean,relative_error_median,relative_error_max,relative_threshold,bound_valid_weights,bound_pass_count,bound_pass_percent,bound_ratio_mean,bound_ratio_median,bound_ratio_max
Q5_1,decoder.blocks.3.attn.value.weight,Q5_1,512x512,262144,0.000603279339202345,0.0005617141723632812,0.003448486328125,0.0007416544616268513,0.4755727646736476,0.04904789382573572,4575.0,1e-08,262144,261488,99.749755859375,0.4695556118400465,0.4672720290058921,1.0190641247833623
Q5_1,decoder.blocks.3.attn.out.weight,Q5_1,512x512,262144,0.0005362619733659812,0.00047588348388671875,0.005615234375,0.0006786863394839012,0.414000789046166,0.04669593761241585,13716.333333333334,1e-08,262144,261530,99.76577758789062,0.4691265049635336,0.46556859240450366,1.0221434898139947
Q5_1,decoder.blocks.3.cross_attn.query.weight,Q5_1,512x512,262144,0.0008138853938817192,0.0007648468017578125,0.00406646728515625,0.0009975511362932954,0.3650599131236004,0.0481663929939792,4775.0,1e-08,262144,261492,99.75128173828125,0.4694095753882155,0.4669282696152721,1.0202286719437115
Q5_1,decoder.blocks.3.cross_attn.key.weight,Q5_1,512x512,262144,0.0007755387873658037,0.0006999969482421875,0.00525665283203125,0.0009706659972885667,0.39457288768239884,0.048581122763726094,6081.0,1e-08,262144,261526,99.76425170898438,0.4693970508746957,0.46722288438617404,1.021110242376857
Q5_1,decoder.blocks.3.cross_attn.value.weight,Q5_1,512x512,262144,0.0005763487929471012,0.0005350112915039062,0.0030517578125,0.0007093171917568601,0.46082597807656933,0.04734515554787899,13343.0,1e-08,262144,261458,99.73831176757812,0.4693423170973645,0.46723998887163287,1.0245746691871456
Q5_1,decoder.blocks.3.cross_attn.out.weight,Q5_1,512x512,262144,0.0005224909907610709,0.00047779083251953125,0.004852294921875,0.0006506165649035849,0.37723033320353194,0.046349182501526254,6257.0,1e-08,262144,261508,99.75738525390625,0.46761526989360586,0.46434242545492066,1.0210325047801148
Q5_1,decoder.blocks.4.mlp.0.weight,Q5_1,512x2048,1048576,0.0007434211144072833,0.000701904296875,0.006145477294921875,0.000910744197678955,0.4072633713055877,0.0468620110631623,31169.0,1e-08,1048576,1046115,99.76530075073242,0.468894525508008,0.4661776691116544,1.0251517779705117
Q5_1,decoder.blocks.4.mlp.2.weight,Q5_1,2048x512,1048576,0.0007745394100311387,0.0007266998291015625,0.0083160400390625,0.0009540047561516912,0.3981871694400186,0.0496915695681974,24481.0,1e-08,1048576,1045976,99.75204467773438,0.46925992610878553,0.4669488135416853,1.0205949656750573
Q5_1,decoder.blocks.4.attn.query.weight,Q5_1,512x512,262144,0.0008895284950085625,0.0008220672607421875,0.005035400390625,0.0011008136537906726,0.3576975253063355,0.047260101792736764,7999.0,1e-08,262144,261466,99.74136352539062,0.46886421881823725,0.4666666666666667,1.0183548606390211
Q5_1,decoder.blocks.4.attn.key.weight,Q5_1,512x512,262144,0.0009036341782575619,0.000823974609375,0.00597381591796875,0.0011283555949542952,0.3416432866713759,0.047474440079430955,5387.8,1e-08,262144,261491,99.75090026855469,0.46969909334864607,0.46716477086491215,1.0241286863270778
Q5_1,decoder.blocks.4.attn.value.weight,Q5_1,512x512,262144,0.0007000509478984895,0.000652313232421875,0.0042266845703125,0.0008612851499605318,0.4365567508933074,0.04821564160971906,9377.0,1e-08,262144,261503,99.75547790527344,0.4680437449095288,0.4643226783544988,1.0241286863270778
Q5_1,decoder.blocks.4.attn.out.weight,Q5_1,512x512,262144,0.0006231160402876412,0.0005550384521484375,0.007965087890625,0.0007879334959197442,0.4824507843304622,0.04560810810810811,25217.0,1e-08,262144,261498,99.75357055664062,0.4693336212394359,0.46634544278821444,1.024390243902439
Q5_1,decoder.blocks.4.cross_attn.query.weight,Q5_1,512x512,262144,0.0008372497670734447,0.0007915496826171875,0.00408935546875,0.0010241733111691453,0.3849093959825723,0.047374861802179445,4760.6,1e-08,262144,261511,99.75852966308594,0.4687798736690391,0.4667301541895881,1.0184147317854284
Q5_1,decoder.blocks.4.cross_attn.key.weight,Q5_1,512x512,262144,0.0008063700647653604,0.000728607177734375,0.006714820861816406,0.0010123554040961978,0.555830446459614,0.04886561954624782,15999.0,1e-08,262144,261487,99.74937438964844,0.4697761577839559,0.46769693001040025,1.0188679245283019
Q5_1,decoder.blocks.4.cross_attn.value.weight,Q5_1,512x512,262144,0.0007330250462018739,0.000690460205078125,0.0037021636962890625,0.0008969316255329518,0.4778747498803652,0.04771689497716895,17407.0,1e-08,262144,261511,99.75852966308594,0.46879148881101185,0.4660857885362222,1.0172084130019121
Q5_1,decoder.blocks.4.cross_attn.out.weight,Q5_1,512x512,262144,0.0006407778796528873,0.000598907470703125,0.00510406494140625,0.0007888723941491688,0.3115030500004421,0.04502501389660923,5097.666666666667,1e-08,262144,261470,99.74288940429688,0.4697001146374862,0.468557336621455,1.0198915009041591
Q5_1,decoder.blocks.5.mlp.0.weight,Q5_1,512x2048,1048576,0.000767645042571985,0.0007190704345703125,0.00836181640625,0.000949852087914534,0.4155148212848606,0.045970695970695974,28353.0,1e-08,1048576,1046086,99.76253509521484,0.46860127942179286,0.46618436787296874,1.0282926829268293
Q5_1,decoder.blocks.5.mlp.2.weight,Q5_1,2048x512,1048576,0.0008811973746674084,0.000823974609375,0.01617431640625,0.0010979362119743013,0.46775155096996573,0.049576482311908324,23935.0,1e-08,1048576,1045964,99.75090026855469,0.4689781191701711,0.4666088464874241,1.021110242376857
Q5_1,decoder.blocks.5.attn.query.weight,Q5_1,512x512,262144,0.0007999632698556525,0.0007572174072265625,0.00415802001953125,0.0009775560575089534,0.4164388665024795,0.04696132596685083,14335.0,1e-08,262144,261474,99.74441528320312,0.4692831514115134,0.4667956639931534,1.0200190657769304
Q5_1,decoder.blocks.5.attn.key.weight,Q5_1,512x512,262144,0.0008132890659453551,0.000762939453125,0.0044097900390625,0.0010000171186193188,0.38192918107776097,0.049235181644359464,9041.0,1e-08,262144,261528,99.7650146484375,0.468638067508127,0.4658655466053898,1.021113243761996
Q5_1,decoder.blocks.5.attn.value.weight,Q5_1,512x512,262144,0.000831804982453832,0.0007672309875488281,0.0049571990966796875,0.001027583350844414,0.34157575651490574,0.04984984984984985,1707.6666666666667,1e-08,262144,261557,99.77607727050781,0.4695244071431379,0.46801199255186987,1.0191826522101752
Q5_1,decoder.blocks.5.attn.out.weight,Q5_1,512x512,262144,0.0007534756005043164,0.00067138671875,0.00897216796875,0.000960621447083506,0.2980971633336332,0.04482974513602238,4849.0,1e-08,262144,261497,99.75318908691406,0.4681526931558784,0.46538243255042344,1.019538188277087
Q5_1,decoder.blocks.5.cross_attn.query.weight,Q5_1,512x512,262144,0.0008577233402320417,0.0008068084716796875,0.0051116943359375,0.0010493356189463165,0.3424630415620543,0.04723375541964568,7233.0,1e-08,262144,261489,99.75013732910156,0.46993056403720057,0.4681636583742729,1.0282926829268293
Q5_1,decoder.blocks.5.cross_attn.key.weight,Q5_1,512x512,262144,0.000825957609777106,0.000743865966796875,0.006538867950439453,0.0010434907284365118,0.43736478732506534,0.05040911747516073,12303.0,1e-08,262144,261504,99.755859375,0.46899674416134957,0.46631517281780904,1.0241080038572805
Q5_1,decoder.blocks.5.cross_attn.value.weight,Q5_1,512x512,262144,0.0011093330874700769,0.0010166168212890625,0.0110321044921875,0.001378825366957503,0.4440368983373788,0.04909468878206574,6379.666666666667,1e-08,262144,261484,99.74822998046875,0.4695371117646477,0.46767878985074984,1.024085637823372
Q5_1,decoder.blocks.5.cross_attn.out.weight,Q5_1,512x512,262144,0.0008877607235717733,0.000804901123046875,0.0095977783203125,0.0011112398899527135,0.36779484959503594,0.044727972295788544,6303.0,1e-08,262144,261531,99.76615905761719,0.46839528986829654,0.4656319290465632,1.0200364298724955
Q5_1,encoder.conv1.weight,F16,3x80x512,122880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,0,0,nan,nan,nan,nan
Q5_1,encoder.conv2.weight,F16,3x512x512,786432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,0,0,nan,nan,nan,nan
Q5_1,encoder.blocks.0.mlp.0.weight,Q5_1,512x2048,1048576,0.0008287229133543406,0.00074005126953125,0.0072021484375,0.0010454443592298008,0.5625660921569221,0.0610062893081761,13057.0,1e-08,1048576,1045906,99.74536895751953,0.46953782107279907,0.46726982437466735,1.02461257976299
Q5_1,encoder.blocks.0.mlp.2.weight,Q5_1,2048x512,1048576,0.0007410887688479306,0.0006389617919921875,0.008289337158203125,0.0009491784956194142,0.46638770236969385,0.05488985834073706,13183.0,1e-08,1048576,1045991,99.75347518920898,0.46899920438070625,0.46655235330375644,1.0248390064397424
Q5_1,encoder.blocks.0.attn.query.weight,Q5_1,512x512,262144,0.0007667338370538346,0.0004601478576660156,0.01300048828125,0.0011895564886610708,2.865141446337463,0.06708760852407261,31359.0,1e-08,262144,261480,99.7467041015625,0.4694528673210233,0.46675555774475475,1.0266789328426862
Q5_1,encoder.blocks.0.attn.key.weight,Q5_1,512x512,262144,0.000835127135815128,0.000499725341796875,0.01324462890625,0.0012987282499077838,6.066020586738263,0.07105263157894737,39935.0,1e-08,262144,261476,99.74517822265625,0.4684733638318512,0.4664778092540132,1.0249294449670743
Q5_1,encoder.blocks.0.attn.value.weight,Q5_1,512x512,262144,0.0008317526906012063,0.00066375732421875,0.0073699951171875,0.0010971181797095706,1.7198097009396893,0.0657769304099142,25727.0,1e-08,262144,261466,99.74136352539062,0.47143864123904394,0.4704402346536193,1.0221366698748797
Q5_1,encoder.blocks.0.attn.out.weight,Q5_1,512x512,262144,0.0007420000765705481,0.0004978179931640625,0.009647369384765625,0.0011022331023218656,0.45098881800044066,0.04948833874196422,19967.0,1e-08,262144,261486,99.74899291992188,0.46863662212695345,0.46629213483146065,1.0205819730305181
Q5_1,encoder.blocks.1.mlp.0.weight,Q5_1,512x2048,1048576,0.0007898089045283996,0.000732421875,0.006511688232421875,0.0009753943750583232,0.5218194233634635,0.05080144777662875,23297.0,1e-08,1048576,1045899,99.74470138549805,0.469427048372583,0.4673324721594864,1.0211202938475665
Q5_1,encoder.blocks.1.mlp.2.weight,Q5_1,2048x512,1048576,0.0007783085077335272,0.000701904296875,0.0069122314453125,0.0009750092684027783,0.4445549685145321,0.050860134629768135,22209.0,1e-08,1048576,1046106,99.76444244384766,0.4688371215883005,0.46612466124661245,1.0249520153550864
Q5_1,encoder.blocks.1.attn.query.weight,Q5_1,512x512,262144,0.0009181857394651161,0.000812530517578125,0.00667572021484375,0.0011604297291400833,0.5065234341543849,0.052874186550976136,3908.3333333333335,1e-08,262144,261475,99.74479675292969,0.4693385264126528,0.466864490603363,1.024793388429752
Q5_1,encoder.blocks.1.attn.key.weight,Q5_1,512x512,262144,0.0009394267053721705,0.000782012939453125,0.0096588134765625,0.0012578729562667769,0.7551395513755061,0.055643565474569695,17025.0,1e-08,262144,261488,99.749755859375,0.469045576931407,0.4660501594204669,1.0211327134404058
Q5_1,encoder.blocks.1.attn.value.weight,Q5_1,512x512,262144,0.0007034231109628308,0.0006504058837890625,0.00536346435546875,0.0008704950609621634,0.4163082655591738,0.05135063597212883,4246.333333333333,1e-08,262144,261487,99.74937438964844,0.4692929351113619,0.46659465826465185,1.020776874435411
Q5_1,encoder.blocks.1.attn.out.weight,Q5_1,512x512,262144,0.0006238647731606761,0.0005440711975097656,0.01212310791015625,0.0008060300841801805,0.32380997034957715,0.0461269170164926,5001.666666666667,1e-08,262144,261463,99.74021911621094,0.46954376897523203,0.4674005080440305,1.0263414634146342
Q5_1,encoder.blocks.2.mlp.0.weight,Q5_1,512x2048,1048576,0.0007585030267023285,0.000713348388671875,0.00545501708984375,0.0009302388937153298,0.4237171464349937,0.04724757625300691,11775.0,1e-08,1048576,1045956,99.75013732910156,0.46935221934813753,0.46715328467153283,1.0274881516587677
Q5_1,encoder.blocks.2.mlp.2.weight,Q5_1,2048x512,1048576,0.0008550838912810832,0.0007953643798828125,0.0076141357421875,0.0010580344620675882,0.4210096825161897,0.05060240963855422,35841.0,1e-08,1048576,1046101,99.76396560668945,0.46919963164493617,0.4665391969407266,1.0236518448438978
Q5_1,encoder.blocks.2.attn.query.weight,Q5_1,512x512,262144,0.0008290015803140705,0.0007314682006835938,0.0057811737060546875,0.0010535826129340503,0.41245635860759006,0.05090298145114618,2676.3333333333335,1e-08,262144,261528,99.7650146484375,0.46874476898143036,0.4659676815393035,1.0248390064397424
Q5_1,encoder.blocks.2.attn.key.weight,Q5_1,512x512,262144,0.0008463898091122246,0.000701904296875,0.01024627685546875,0.0011480676283633902,0.45839856525030925,0.05292542954482171,8815.0,1e-08,262144,261539,99.76921081542969,0.46901896631245704,0.4670864338866629,1.026188166828322
Q5_1,encoder.blocks.2.attn.value.weight,Q5_1,512x512,262144,0.0007850780389162537,0.000732421875,0.0047779083251953125,0.0009658362771343377,0.46901266864040386,0.05063090525523815,6251.666666666667,1e-08,262144,261510,99.75814819335938,0.4690505582295378,0.46701415436681815,1.021759697256386
Q5_1,encoder.blocks.2.attn.out.weight,Q5_1,512x512,262144,0.0007144226772197726,0.000637054443359375,0.008026123046875,0.000920223761365873,0.3076471596030091,0.0458535497371167,6399.0,1e-08,262144,261510,99.75814819335938,0.4685117637908571,0.4657534246575342,1.0235198702351986
Q5_1,encoder.blocks.3.mlp.0.weight,Q5_1,512x2048,1048576,0.0007565071927615463,0.000701904296875,0.011260986328125,0.0009486991876936315,0.5259294246737896,0.047229791099000905,30975.0,1e-08,1048576,1046016,99.755859375,0.4687729907139023,0.46642673293525305,1.024793388429752
Q5_1,encoder.blocks.3.mlp.2.weight,Q5_1,2048x512,1048576,0.0008820504203299606,0.000827789306640625,0.009716033935546875,0.0010898499785077505,0.36446215303814433,0.04886475814412636,7295.0,1e-08,1048576,1045989,99.7532844543457,0.4691307117957825,0.46663578774973785,1.0278578290105667
Q5_1,encoder.blocks.3.attn.query.weight,Q5_1,512x512,262144,0.0008608789837580844,0.000789642333984375,0.00565338134765625,0.0010716239615258252,0.3857108244282954,0.04955918560497818,4849.0,1e-08,262144,261546,99.77188110351562,0.4691659523004997,0.46546830652790916,1.0225022502250225
Q5_1,encoder.blocks.3.attn.key.weight,Q5_1,512x512,262144,0.0008575632648444298,0.0007419586181640625,0.010654449462890625,0.0011227245552091901,0.4236331026518795,0.05179108877449162,4799.0,1e-08,262144,261454,99.73678588867188,0.46944782542305447,0.46673598358875035,1.0222222222222221
Q5_1,encoder.blocks.3.attn.value.weight,Q5_1,512x512,262144,0.000770495549431871,0.0007152557373046875,0.0060882568359375,0.0009531794866495112,0.44915179575642455,0.049250127097102185,10463.0,1e-08,262144,261503,99.75547790527344,0.4687650978898448,0.4669967221388611,1.0255924170616113
Q5_1,encoder.blocks.3.attn.out.weight,Q5_1,512x512,262144,0.0006999764573265566,0.000606536865234375,0.00799560546875,0.0009229859930710141,0.4978659206749143,0.04644583115154871,26497.0,1e-08,262144,261465,99.74098205566406,0.467859421290591,0.46467817896389324,1.020329138431752
Q5_1,encoder.blocks.4.mlp.0.weight,Q5_1,512x2048,1048576,0.000813012653225087,0.000759124755859375,0.006317138671875,0.0009987334106004483,0.37974726672648323,0.04675716440422323,21503.0,1e-08,1048576,1045880,99.74288940429688,0.4689113200031609,0.4665052461662631,1.0262443438914026
Q5_1,encoder.blocks.4.mlp.2.weight,Q5_1,2048x512,1048576,0.0009179615626067061,0.0008563995361328125,0.00638580322265625,0.0011317975056001825,0.394214753429023,0.048376760254922144,17279.0,1e-08,1048576,1045893,99.7441291809082,0.46920276993928467,0.4669260700389105,1.0252100840336134
Q5_1,encoder.blocks.4.attn.query.weight,Q5_1,512x512,262144,0.0007824746205642441,0.0007190704345703125,0.00550079345703125,0.0009712663900921551,0.48727778692935575,0.04787995810746731,28929.0,1e-08,262144,261513,99.75929260253906,0.46935164105838684,0.46795675515052465,1.0232185748598879
Q5_1,encoder.blocks.4.attn.key.weight,Q5_1,512x512,262144,0.0007756096545108448,0.000705718994140625,0.00809478759765625,0.0009722781962038308,0.46595217920252263,0.04826336557919962,10047.0,1e-08,262144,261540,99.76959228515625,0.4694635665774482,0.46790091420261215,1.0189962476547842
Q5_1,encoder.blocks.4.attn.value.weight,Q5_1,512x512,262144,0.0007864380204409827,0.00074005126953125,0.004302978515625,0.0009631391682116284,0.5226587501368057,0.04720363288718929,18177.0,1e-08,262144,261531,99.76615905761719,0.46859764745189625,0.46649612352383135,1.0226385636221702
Q5_1,encoder.blocks.4.attn.out.weight,Q5_1,512x512,262144,0.0007298222881217953,0.00067138671875,0.006801128387451172,0.0009139819988500466,0.3817941484751709,0.0463869365382471,3755.6666666666665,1e-08,262144,261494,99.75204467773438,0.46959069511538554,0.4673060156931125,1.0215613382899629
Q5_1,encoder.blocks.5.mlp.0.weight,Q5_1,512x2048,1048576,0.0008352470712225113,0.000766754150390625,0.007038116455078125,0.001036037729954168,0.34682736071591047,0.04665182424658405,10687.0,1e-08,1048576,1045928,99.74746704101562,0.4689352233537316,0.46635367762128327,1.0240153698366954
Q5_1,encoder.blocks.5.mlp.2.weight,Q5_1,2048x512,1048576,0.0010200266229389854,0.0009307861328125,0.0055599212646484375,0.0012672284903838223,0.5543482741989814,0.05115830115830116,26239.0,1e-08,1048576,1045965,99.75099563598633,0.4690251217858946,0.46663701154194837,1.0270774976657329
Q5_1,encoder.blocks.5.attn.query.weight,Q5_1,512x512,262144,0.0007664039389965183,0.00070953369140625,0.00551605224609375,0.0009475134818041313,0.37842833849071866,0.04824798740033996,4948.333333333333,1e-08,262144,261499,99.75395202636719,0.4691090393542139,0.4665438503042702,1.0220941402497599
Q5_1,encoder.blocks.5.attn.key.weight,Q5_1,512x512,262144,0.0007606246470004407,0.0006870031356811523,0.00832366943359375,0.0009594113204603042,0.41796607964577137,0.049357833672280235,9153.0,1e-08,262144,261519,99.76158142089844,0.4677741747961163,0.4647016190605346,1.024085637823372
Q5_1,encoder.blocks.5.attn.value.weight,Q5_1,512x512,262144,0.000915837976435796,0.0008690357208251953,0.0039215087890625,0.0011192838920035682,0.4567888637832702,0.04707012487992315,14993.0,1e-08,262144,261531,99.76615905761719,0.46837966840037376,0.4655668582425183,1.0232991612301958
Q5_1,encoder.blocks.5.attn.out.weight,Q5_1,512x512,262144,0.0008414903600169055,0.0007781982421875,0.01042938232421875,0.0010493585993383943,0.3996160144427379,0.045836076366030286,5419.666666666667,1e-08,262144,261457,99.73793029785156,0.4692764621405999,0.4668897219269289,1.0266299357208448
Q4_0,decoder.token_embedding.weight,Q4_0,512x51865,26554880,0.0020096257482718643,0.001796722412109375,0.0189666748046875,0.0025447879989179707,0.22271331708887956,0.09462528387585163,1.0,1e-08,26554880,26545286,99.96387104743083,0.4843994560505392,0.48354600402955006,2.0
Q4_0,decoder.blocks.0.mlp.0.weight,Q4_0,512x2048,1048576,0.0017805248088507142,0.0016813278198242188,0.0128173828125,0.0021495908855192064,0.23769759595445117,0.10062414089904856,1.0,1e-08,1048576,1043058,99.47376251220703,0.4889825889069901,0.4854783152390155,2.0
Q4_0,decoder.blocks.0.mlp.2.weight,Q4_0,2048x512,1048576,0.001613928736503567,0.00150299072265625,0.014556884765625,0.0019725593395779847,0.2586135625104116,0.11046511627906977,1.0,1e-08,1048576,1043993,99.56293106079102,0.4889201928298095,0.4861354375955379,2.0
Q4_0,decoder.blocks.0.attn.query.weight,Q4_0,512x512,262144,0.003114028430672988,0.0025920867919921875,0.02386474609375,0.0040097129954578085,0.28014364856895835,0.12135132687415864,1.0,1e-08,262144,261114,99.60708618164062,0.48797188761103405,0.4856861415315954,2.0
Q4_0,decoder.blocks.0.attn.key.weight,Q4_0,512x512,262144,0.0032388423319389403,0.002643585205078125,0.0257720947265625,0.004219737477783291,0.2906333487226179,0.1257527602046984,1.0,1e-08,262144,261173,99.62959289550781,0.48833611673763494,0.4865683096413558,2.0
Q4_0,decoder.blocks.0.attn.value.weight,Q4_0,512x512,262144,0.0013901557679218968,0.00124359130859375,0.01015472412109375,0.0017248267348550662,0.25230254637735516,0.10725758366636201,1.0,1e-08,262144,260893,99.52278137207031,0.4895089003292671,0.48720295486963683,2.0
Q4_0,decoder.blocks.0.attn.out.weight,Q4_0,512x512,262144,0.0012936460857417842,0.001125335693359375,0.014617919921875,0.0016253505316468503,0.2542128231525562,0.10702054794520548,1.0,1e-08,262144,260865,99.51210021972656,0.48842335551214533,0.4855191425954483,2.0
Q4_0,decoder.blocks.0.cross_attn.query.weight,Q4_0,512x512,262144,0.0018818484445546346,0.001617431640625,0.0164947509765625,0.0024210260489369567,0.27501033085874066,0.11475409836065574,1.0,1e-08,262144,261011,99.56779479980469,0.4811494225549123,0.4774298913967525,2.0
Q4_0,decoder.blocks.0.cross_attn.key.weight,Q4_0,512x512,262144,0.00178096660670235,0.00147247314453125,0.031341552734375,0.0023828503926979763,0.26109544892192205,0.10865051903114187,1.0,1e-08,262144,260993,99.56092834472656,0.48782407243865267,0.484885185402144,2.0
Q4_0,decoder.blocks.0.cross_attn.value.weight,Q4_0,512x512,262144,0.001230465790740709,0.0011081695556640625,0.0086669921875,0.001523754909511965,0.2516379870693787,0.10588235294117647,1.0,1e-08,262144,260852,99.50714111328125,0.4897818641275588,0.48711605444466544,2.0
Q4_0,decoder.blocks.0.cross_attn.out.weight,Q4_0,512x512,262144,0.001148974556599569,0.00103759765625,0.01531982421875,0.001429463162438566,0.253282458368115,0.10787054956580369,1.0,1e-08,262144,260910,99.52926635742188,0.4890037375772345,0.4864588656106285,2.0
Q4_0,decoder.blocks.1.mlp.0.weight,Q4_0,512x2048,1048576,0.001814803558204403,0.00171661376953125,0.014007568359375,0.0021930126799731765,0.24144285247979505,0.1024713682941531,1.0,1e-08,1048576,1043309,99.49769973754883,0.4893230274444287,0.48636035281995116,2.0
Q4_0,decoder.blocks.1.mlp.2.weight,Q4_0,2048x512,1048576,0.001680293175695624,0.0015716552734375,0.0226287841796875,0.002047942364142685,0.2578934721256634,0.10975609756097561,1.0,1e-08,1048576,1043819,99.54633712768555,0.48851701179959306,0.4854133134901083,2.0
Q4_0,decoder.blocks.1.attn.query.weight,Q4_0,512x512,262144,0.0014425823719648179,0.0007781982421875,0.019775390625,0.0022384281935136593,0.43783081592688583,0.18532246108228317,1.0,1e-08,262144,261197,99.63874816894531,0.3864679649853934,0.3338264569578212,2.0
Q4_0,decoder.blocks.1.attn.key.weight,Q4_0,512x512,262144,0.001520285820333811,0.000885009765625,0.0166015625,0.0023253214972330585,0.4360312909220937,0.1793160967472894,1.0,1e-08,262144,261062,99.58724975585938,0.37926660876890717,0.321353065539112,2.0
Q4_0,decoder.blocks.1.attn.value.weight,Q4_0,512x512,262144,0.0012006327526705718,0.00084686279296875,0.00972747802734375,0.0016832519334364668,0.4403115437383828,0.18374259102455545,1.0,1e-08,262144,260987,99.55863952636719,0.3778900779800828,0.30761316518508897,2.0
Q4_0,decoder.blocks.1.attn.out.weight,Q4_0,512x512,262144,0.0013127618503858685,0.001102447509765625,0.039337158203125,0.0017228458259906582,0.25771002751663413,0.10941829199758152,1.0,1e-08,262144,260882,99.51858520507812,0.4885425229258757,0.48511486315258867,2.0
Q4_0,decoder.blocks.1.cross_attn.query.weight,Q4_0,512x512,262144,0.0018053696933293395,0.0016727447509765625,0.01161956787109375,0.0022121065099000754,0.2588446690357685,0.10770381451009724,1.0,1e-08,262144,260857,99.50904846191406,0.4857312113267348,0.48213836364943563,2.0
Q4_0,decoder.blocks.1.cross_attn.key.weight,Q4_0,512x512,262144,0.00177526845891407,0.0016021728515625,0.0134124755859375,0.002190438765912708,0.24678492175881603,0.10446735395189004,1.0,1e-08,262144,260968,99.5513916015625,0.48876238068899336,0.48592999313658203,2.0
Q4_0,decoder.blocks.1.cross_attn.value.weight,Q4_0,512x512,262144,0.0013453588542233774,0.001247406005859375,0.0094757080078125,0.001641463040852737,0.24914938415283927,0.10418963616317531,1.0,1e-08,262144,260774,99.47738647460938,0.4885290526296253,0.4855949640789565,2.0
Q4_0,decoder.blocks.1.cross_attn.out.weight,Q4_0,512x512,262144,0.0012288361908758816,0.001125335693359375,0.0121002197265625,0.0015200047167554125,0.25054668783760875,0.10666666666666667,1.0,1e-08,262144,260931,99.53727722167969,0.48983913620603686,0.48763037632402206,2.0
Q4_0,decoder.blocks.2.mlp.0.weight,Q4_0,512x2048,1048576,0.0017392157899394078,0.0016326904296875,0.052215576171875,0.0021353671005443072,0.2447364513634216,0.10392609699769054,1.0,1e-08,1048576,1043413,99.50761795043945,0.48945868082223376,0.4868849370303385,2.0
Q4_0,decoder.blocks.2.mlp.2.weight,Q4_0,2048x512,1048576,0.0016660485462125507,0.00154876708984375,0.05706787109375,0.0020533711782996563,0.263631973834335,0.11244335024268687,1.0,1e-08,1048576,1044007,99.56426620483398,0.4888032282837633,0.4860614724803431,2.0
Q4_0,decoder.blocks.2.attn.query.weight,Q4_0,512x512,262144,0.002544075192872697,0.00213623046875,0.021453857421875,0.0032875903424794553,0.27494127664997164,0.11131059245960502,1.0,1e-08,262144,260871,99.51438903808594,0.47545734202617096,0.4696446542661258,2.0
Q4_0,decoder.blocks.2.attn.key.weight,Q4_0,512x512,262144,0.002305023057033395,0.001708984375,0.04180908203125,0.0033925035875839115,0.2957227790314909,0.11988086373790022,1.0,1e-08,262144,261006,99.56588745117188,0.4732657350072321,0.4670711941612963,2.0
Q4_0,decoder.blocks.2.attn.value.weight,Q4_0,512x512,262144,0.0012300737701025355,0.0009975433349609375,0.011566162109375,0.0015999171608874088,0.27657856681029835,0.11192214111922141,1.0,1e-08,262144,260857,99.50904846191406,0.4770419172061189,0.47051480199863205,2.0
Q4_0,decoder.blocks.2.attn.out.weight,Q4_0,512x512,262144,0.0011839993542253069,0.0010223388671875,0.021484375,0.0015167276219975009,0.2943754260786402,0.12239649462502117,1.0,1e-08,262144,260979,99.55558776855469,0.48617164108285016,0.48136852588818224,2.0
Q4_0,decoder.blocks.2.cross_attn.query.weight,Q4_0,512x512,262144,0.0016984121471068647,0.0015411376953125,0.0133209228515625,0.0020984040357686006,0.25659964677146685,0.10848732035501593,1.0,1e-08,262144,260903,99.52659606933594,0.48906915585837,0.4872696403766013,2.0
Q4_0,decoder.blocks.2.cross_attn.key.weight,Q4_0,512x512,262144,0.0016575297520375898,0.001476287841796875,0.0112152099609375,0.0020696408671431804,0.2546447458835339,0.10700293171858571,1.0,1e-08,262144,260879,99.51744079589844,0.4882735006770181,0.48439091438326776,2.0
Q4_0,decoder.blocks.2.cross_attn.value.weight,Q4_0,512x512,262144,0.0013426782797978376,0.001220703125,0.013214111328125,0.0016649157767321557,0.2589122659550715,0.10773809523809524,1.0,1e-08,262144,260859,99.50981140136719,0.48829966919361634,0.48533333333333334,2.0
Q4_0,decoder.blocks.2.cross_attn.out.weight,Q4_0,512x512,262144,0.0012242388568211027,0.0010852813720703125,0.0157012939453125,0.0015526113855825008,0.2492647857207889,0.10614995787700084,1.0,1e-08,262144,260851,99.50675964355469,0.4893644985933794,0.48608335683893955,2.0
Q4_0,decoder.blocks.3.mlp.0.weight,Q4_0,512x2048,1048576,0.0017425911331088173,0.0016326904296875,0.0198211669921875,0.0021180154480393175,0.24731060798984406,0.10459183673469388,1.0,1e-08,1048576,1043381,99.50456619262695,0.4889634640914147,0.48595689092096667,2.0
Q4_0,decoder.blocks.3.mlp.2.weight,Q4_0,2048x512,1048576,0.0016082159395978124,0.0015001296997070312,0.019439697265625,0.0019645423841973975,0.2638911644136495,0.11304347826086956,1.0,1e-08,1048576,1043986,99.56226348876953,0.4889796447808359,0.48677778264560845,2.0
